00,21,40,32,13,01,22,34,42,30,11,03,24,43,31,10,02,14,33,41,20,12,04,23,44
00,21,40,32,13,01,20,41,33,14,02,10,22,34,42,30,11,03,24,43,31,12,04,23,44
00,21,40,32,13,01,20,41,33,14,02,10,31,43,22,34,42,30,11,03,24,12,04,23,44
00,21,40,32,13,01,20,41,22,34,42,30,11,03,24,43,31,10,02,14,33,12,04,23,44
00,21,40,32,13,34,42,30,11,03,24,43,31,10,02,14,22,01,20,41,33,12,04,23,44
00,21,40,32,13,34,42,30,11,03,24,43,31,10,02,14,33,41,22,01,20,12,04,23,44
00,21,40,32,13,34,42,30,11,03,24,43,22,01,20,41,33,14,02,10,31,12,04,23,44
00,21,40,32,13,34,42,30,11,03,22,01,20,41,33,14,02,10,31,43,24,12,04,23,44
00,21,40,32,11,03,24,43,31,10,02,14,22,30,42,34,13,01,20,41,33,12,04,23,44
00,21,40,32,11,03,24,43,31,10,02,14,33,41,22,30,42,34,13,01,20,12,04,23,44
00,21,40,32,11,03,24,43,22,30,42,34,13,01,20,41,33,14,02,10,31,12,04,23,44
00,21,40,32,11,03,22,30,42,34,13,01,20,41,33,14,02,10,31,43,24,12,04,23,44
00,21,40,32,11,30,42,34,13,01,22,03,24,43,31,10,02,14,33,41,20,12,04,23,44
00,21,40,32,11,30,42,34,13,01,20,41,33,14,02,10,22,03,24,43,31,12,04,23,44
00,21,40,32,11,30,42,34,13,01,20,41,33,14,02,10,31,43,22,03,24,12,04,23,44
00,21,40,32,11,30,42,34,13,01,20,41,22,03,24,43,31,10,02,14,33,12,04,23,44
00,21,02,14,22,10,31,43,24,03,11,30,42,34,13,01,20,41,33,12,04,23,44,32,40
00,21,02,14,33,41,22,10,31,43,24,03,11,30,42,34,13,01,20,12,04,23,44,32,40
00,21,02,14,33,41,20,01,13,34,42,30,11,03,24,43,22,10,31,12,04,23,44,32,40
00,21,02,14,33,41,20,01,13,34,42,30,11,03,22,10,31,43,24,12,04,23,44,32,40
00,21,02,10,22,14,33,41,20,01,13,34,42,30,11,03,24,43,31,12,04,23,44,32,40
00,21,02,10,31,43,24,03,11,30,42,34,13,01,22,14,33,41,20,12,04,23,44,32,40
00,21,02,10,31,43,24,03,11,30,42,34,13,01,20,41,22,14,33,12,04,23,44,32,40
00,21,02,10,31,43,22,14,33,41,20,01,13,34,42,30,11,03,24,12,04,23,44,32,40
